after_stage,rank,rider,cumulative_s,gap_s,stages_completed,status
18,12,I. VAN WILDER,234103,1590,18,DERIVED_REPRODUCIBLE
18,13,D. PIGANZOLI,235406,2893,18,DERIVED_REPRODUCIBLE
18,14,T. JOHANNESSEN,235434,2921,18,DERIVED_REPRODUCIBLE
18,15,E. BERNAL,235439,2926,18,DERIVED_REPRODUCIBLE
18,16,S. KUSS,236150,3637,18,DERIVED_REPRODUCIBLE
18,17,N. PRODHOMME,236572,4059,18,DERIVED_REPRODUCIBLE
18,18,J. HINDLEY,236654,4141,18,DERIVED_REPRODUCIBLE
18,19,A. YATES,236797,4284,18,DERIVED_REPRODUCIBLE
18,20,T. BENOOT,236971,4458,18,DERIVED_REPRODUCIBLE
18,21,S. QUINN,237276,4763,18,DERIVED_REPRODUCIBLE
18,22,Q. SIMMONS,237308,4795,18,DERIVED_REPRODUCIBLE
18,23,C. VERONA,237454,4941,18,DERIVED_REPRODUCIBLE
18,24,P. CASTRILLO,237744,5231,18,DERIVED_REPRODUCIBLE
18,25,D. GEE,238141,5628,18,DERIVED_REPRODUCIBLE
18,26,M. JORGENSON,238304,5791,18,DERIVED_REPRODUCIBLE
18,27,E. RUBIO,238434,5921,18,DERIVED_REPRODUCIBLE
18,28,T. ARENSMAN,238961,6448,18,DERIVED_REPRODUCIBLE
18,29,R. GARCIA,239223,6710,18,DERIVED_REPRODUCIBLE
18,30,G. MARTIN GUYONNET,239400,6887,18,DERIVED_REPRODUCIBLE
18,31,F. GROSSSCHARTNER,239504,6991,18,DERIVED_REPRODUCIBLE
18,32,M. VAN GILS,239670,7157,18,DERIVED_REPRODUCIBLE
18,33,K. VAUQUELIN,239780,7267,18,DERIVED_REPRODUCIBLE
18,34,M. RICCITELLO,239815,7302,18,DERIVED_REPRODUCIBLE
18,35,M. SCHMID,239944,7431,18,DERIVED_REPRODUCIBLE
18,36,Q. HERMANS,239979,7466,18,DERIVED_REPRODUCIBLE
18,37,H. TEJADA,240073,7560,18,DERIVED_REPRODUCIBLE
18,38,L. VAN EETVELT,240142,7629,18,DERIVED_REPRODUCIBLE
18,39,V. PARET PEINTRE,240156,7643,18,DERIVED_REPRODUCIBLE
18,40,B. O'CONNOR,240451,7938,18,DERIVED_REPRODUCIBLE
18,41,A. BAUDIN,240530,8017,18,DERIVED_REPRODUCIBLE
18,42,A. TIBERI,240694,8181,18,DERIVED_REPRODUCIBLE
18,43,M. CATTANEO,240809,8296,18,DERIVED_REPRODUCIBLE
18,44,S. HIGUITA,240825,8312,18,DERIVED_REPRODUCIBLE
18,45,T. FOSS,240977,8464,18,DERIVED_REPRODUCIBLE
18,46,I. IZAGIRRE,241200,8687,18,DERIVED_REPRODUCIBLE
18,47,A. BALDERSTONE,241241,8728,18,DERIVED_REPRODUCIBLE
18,48,M. VACEK,241392,8879,18,DERIVED_REPRODUCIBLE
18,49,C. BRAZ AFONSO,241419,8906,18,DERIVED_REPRODUCIBLE
18,50,M. HIRSCHI,241601,9088,18,DERIVED_REPRODUCIBLE
18,51,A. PARET PEINTRE,241725,9212,18,DERIVED_REPRODUCIBLE
18,52,M. VALGREN,241885,9372,18,DERIVED_REPRODUCIBLE
18,53,J. DELBOVE,241980,9467,18,DERIVED_REPRODUCIBLE
18,54,N. BREUILLARD,242178,9665,18,DERIVED_REPRODUCIBLE
18,55,R. GREGOIRE,242324,9811,18,DERIVED_REPRODUCIBLE
18,56,M. MATTHEWS,242525,10012,18,DERIVED_REPRODUCIBLE
18,57,X. MEURISSE,242609,10096,18,DERIVED_REPRODUCIBLE
18,58,D. CARUSO,242791,10278,18,DERIVED_REPRODUCIBLE
18,59,A. SKAARSETH,243083,10570,18,DERIVED_REPRODUCIBLE
18,60,Q. PACHER,243099,10586,18,DERIVED_REPRODUCIBLE
18,61,A. DELETTRE,243107,10594,18,DERIVED_REPRODUCIBLE
18,62,B. HEALY,243221,10708,18,DERIVED_REPRODUCIBLE
18,63,J. ROMO,243406,10893,18,DERIVED_REPRODUCIBLE
18,64,J. STUYVEN,244199,11686,18,DERIVED_REPRODUCIBLE
18,65,C. RUSSO,244214,11701,18,DERIVED_REPRODUCIBLE
18,66,V. VAN MECHELEN,244282,11769,18,DERIVED_REPRODUCIBLE
18,67,L. VERVAEKE,244336,11823,18,DERIVED_REPRODUCIBLE
18,68,R. PLUIMERS,244363,11850,18,DERIVED_REPRODUCIBLE
18,69,N. POLITT,244381,11868,18,DERIVED_REPRODUCIBLE
18,70,M. VAN DER POEL,244418,11905,18,DERIVED_REPRODUCIBLE
18,71,B. ARMIRAIL,244420,11907,18,DERIVED_REPRODUCIBLE
18,72,T. WELLENS,244425,11912,18,DERIVED_REPRODUCIBLE
18,73,N. OLIVEIRA,244478,11965,18,DERIVED_REPRODUCIBLE
18,74,M. LE BERRE,244559,12046,18,DERIVED_REPRODUCIBLE
18,75,E. COSTIOU,244579,12066,18,DERIVED_REPRODUCIBLE
18,76,M. PEDERSEN,244901,12388,18,DERIVED_REPRODUCIBLE
18,77,F. ENGELHARDT,244902,12389,18,DERIVED_REPRODUCIBLE
18,78,G. BENNETT,244970,12457,18,DERIVED_REPRODUCIBLE
18,79,K. ASGREEN,245102,12589,18,DERIVED_REPRODUCIBLE
18,80,A. ARANBURU,245105,12592,18,DERIVED_REPRODUCIBLE
18,81,V. CAMPENAERTS,245150,12637,18,DERIVED_REPRODUCIBLE
18,82,J. ABRAHAMSEN,245254,12741,18,DERIVED_REPRODUCIBLE
18,83,L. GERMANI,245456,12943,18,DERIVED_REPRODUCIBLE
18,84,M. MOHORIC,245494,12981,18,DERIVED_REPRODUCIBLE
18,85,J. TRATNIK,245496,12983,18,DERIVED_REPRODUCIBLE
18,86,B. VAN MOER,245558,13045,18,DERIVED_REPRODUCIBLE
18,87,A. JOHANNESSEN,245590,13077,18,DERIVED_REPRODUCIBLE
18,88,G. ZIMMERMANN,245650,13137,18,DERIVED_REPRODUCIBLE
18,89,T. SKUJINS,245717,13204,18,DERIVED_REPRODUCIBLE
18,90,M. FRIGO,245746,13233,18,DERIVED_REPRODUCIBLE
18,91,L. PLAPP,245883,13370,18,DERIVED_REPRODUCIBLE
18,92,M. VERCHER,245894,13381,18,DERIVED_REPRODUCIBLE
18,93,N. DENZ,245908,13395,18,DERIVED_REPRODUCIBLE
18,94,M. CORT NIELSEN,246108,13595,18,DERIVED_REPRODUCIBLE
18,95,S. BERWICK,246116,13603,18,DERIVED_REPRODUCIBLE
18,96,M. STORER,246132,13619,18,DERIVED_REPRODUCIBLE
18,97,E. VERSTRYNGE,246261,13748,18,DERIVED_REPRODUCIBLE
18,98,W. BARGUIL,246355,13842,18,DERIVED_REPRODUCIBLE
18,99,D. HOWSON,246378,13865,18,DERIVED_REPRODUCIBLE
18,100,N. VINOKUROV,246479,13966,18,DERIVED_REPRODUCIBLE
18,101,P. HAGENES,246599,14086,18,DERIVED_REPRODUCIBLE
18,102,F. VAN DEN BROEK,246803,14290,18,DERIVED_REPRODUCIBLE
18,103,X. AZPARREN IRURZUN,246804,14291,18,DERIVED_REPRODUCIBLE
18,104,J. CEPEDA,247021,14508,18,DERIVED_REPRODUCIBLE
18,105,M. WALKER,247240,14727,18,DERIVED_REPRODUCIBLE
18,106,L. DURBRIDGE,247259,14746,18,DERIVED_REPRODUCIBLE
18,107,T. GUERNALEC,247305,14792,18,DERIVED_REPRODUCIBLE
18,108,M. KWIATKOWSKI,247317,14804,18,DERIVED_REPRODUCIBLE
18,109,J. OTRUBA,247333,14820,18,DERIVED_REPRODUCIBLE
18,110,A. TURGIS,247406,14893,18,DERIVED_REPRODUCIBLE
18,111,T. VAN DIJKE,247433,14920,18,DERIVED_REPRODUCIBLE
18,112,S. VELASCO,247443,14930,18,DERIVED_REPRODUCIBLE
18,113,M. HEßMANN,247514,15001,18,DERIVED_REPRODUCIBLE
18,114,R. STANNARD,247516,15003,18,DERIVED_REPRODUCIBLE
18,115,B. THOMAS,247621,15108,18,DERIVED_REPRODUCIBLE
18,116,E. PLANCKAERT,247709,15196,18,DERIVED_REPRODUCIBLE
18,117,R. DHONDT,247789,15276,18,DERIVED_REPRODUCIBLE
18,118,J. RICKAERT,247954,15441,18,DERIVED_REPRODUCIBLE
18,119,G. STEINHAUSER,247958,15445,18,DERIVED_REPRODUCIBLE
18,120,F. VERMEERSCH,248018,15505,18,DERIVED_REPRODUCIBLE
18,121,A. GATE,248060,15547,18,DERIVED_REPRODUCIBLE
18,122,J. TARLING,248086,15573,18,DERIVED_REPRODUCIBLE
18,123,H. PAGE,248106,15593,18,DERIVED_REPRODUCIBLE
18,124,L. SLOCK,248213,15700,18,DERIVED_REPRODUCIBLE
18,125,F. GANNA,248215,15702,18,DERIVED_REPRODUCIBLE
18,126,S. OLDANI,248377,15864,18,DERIVED_REPRODUCIBLE
18,127,A. KIRSCH,248386,15873,18,DERIVED_REPRODUCIBLE
18,128,M. TEUNISSEN,248410,15897,18,DERIVED_REPRODUCIBLE
18,129,F. WRIGHT,248427,15914,18,DERIVED_REPRODUCIBLE
18,130,D. HOOLE,248598,16085,18,DERIVED_REPRODUCIBLE
18,131,D. GODON,248788,16275,18,DERIVED_REPRODUCIBLE
18,132,H. ARTZ,248818,16305,18,DERIVED_REPRODUCIBLE
18,133,D. VAN BAARLE,248882,16369,18,DERIVED_REPRODUCIBLE
18,134,J. NICOLAU,249004,16491,18,DERIVED_REPRODUCIBLE
18,135,J. PHILIPSEN,249006,16493,18,DERIVED_REPRODUCIBLE
18,136,K. NEILANDS,249020,16507,18,DERIVED_REPRODUCIBLE
18,137,J. ALAPHILIPPE,249024,16511,18,DERIVED_REPRODUCIBLE
18,138,T. MARSMAN,249135,16622,18,DERIVED_REPRODUCIBLE
18,139,S. WAERENSKJOLD,249154,16641,18,DERIVED_REPRODUCIBLE
18,140,E. AFFINI,249205,16692,18,DERIVED_REPRODUCIBLE
18,141,B. GIRMAY,249394,16881,18,DERIVED_REPRODUCIBLE
18,142,P. BITTNER,249443,16930,18,DERIVED_REPRODUCIBLE
18,143,N. MÄRKL,249504,16991,18,DERIVED_REPRODUCIBLE
18,144,S. DILLIER,249519,17006,18,DERIVED_REPRODUCIBLE
18,145,P. ACKERMANN,249558,17045,18,DERIVED_REPRODUCIBLE
18,146,M. KANTER,249653,17140,18,DERIVED_REPRODUCIBLE
18,147,M. HALLER,249738,17225,18,DERIVED_REPRODUCIBLE
18,148,P. EENKHOORN,249868,17355,18,DERIVED_REPRODUCIBLE
18,149,J. BIERMANS,249889,17376,18,DERIVED_REPRODUCIBLE
18,150,J. DEGENKOLB,250091,17578,18,DERIVED_REPRODUCIBLE
18,151,B. VEISTROFFER,250195,17682,18,DERIVED_REPRODUCIBLE
18,152,M. FRETIN,250200,17687,18,DERIVED_REPRODUCIBLE
18,153,O. KOOIJ,250227,17714,18,DERIVED_REPRODUCIBLE
18,154,J. STEWART,250381,17868,18,DERIVED_REPRODUCIBLE
18,155,P. ALLEGAERT,250402,17889,18,DERIVED_REPRODUCIBLE
18,156,D. BALLERINI,250473,17960,18,DERIVED_REPRODUCIBLE
18,157,L. ASKEY,250499,17986,18,DERIVED_REPRODUCIBLE
18,158,J. VAN DEN BERG,250680,18167,18,DERIVED_REPRODUCIBLE
18,159,P. BAUHAUS,250765,18252,18,DERIVED_REPRODUCIBLE
18,160,K. GRADEK,250869,18356,18,DERIVED_REPRODUCIBLE
18,161,M. LOUVEL,250886,18373,18,DERIVED_REPRODUCIBLE
18,162,C. BOL,250989,18476,18,DERIVED_REPRODUCIBLE
19,1,T. POGACAR,244380,0,19,DERIVED_REPRODUCIBLE
19,2,R. EVENEPOEL,244811,431,19,DERIVED_REPRODUCIBLE
19,3,I. DEL TORO,244962,582,19,DERIVED_REPRODUCIBLE
19,4,P. SEIXAS,244986,606,19,DERIVED_REPRODUCIBLE
19,5,L. MARTINEZ,245160,780,19,DERIVED_REPRODUCIBLE
19,6,M. SKJELMOSE,245169,789,19,DERIVED_REPRODUCIBLE
19,7,J. AYUSO,245338,958,19,DERIVED_REPRODUCIBLE
19,8,R. CARAPAZ,245655,1275,19,DERIVED_REPRODUCIBLE
19,9,T. PIDCOCK,245670,1290,19,DERIVED_REPRODUCIBLE
19,10,J. JEGAT,245781,1401,19,DERIVED_REPRODUCIBLE
19,11,Y. VOISARD,246180,1800,19,DERIVED_REPRODUCIBLE
19,12,I. VAN WILDER,246527,2147,19,DERIVED_REPRODUCIBLE
19,13,T. JOHANNESSEN,247438,3058,19,DERIVED_REPRODUCIBLE
19,14,D. PIGANZOLI,247737,3357,19,DERIVED_REPRODUCIBLE
19,15,S. KUSS,248101,3721,19,DERIVED_REPRODUCIBLE
19,16,E. BERNAL,249035,4655,19,DERIVED_REPRODUCIBLE
19,17,N. PRODHOMME,249055,4675,19,DERIVED_REPRODUCIBLE
19,18,A. YATES,249298,4918,19,DERIVED_REPRODUCIBLE
19,19,J. HINDLEY,249318,4938,19,DERIVED_REPRODUCIBLE
19,20,T. BENOOT,249492,5112,19,DERIVED_REPRODUCIBLE
19,21,Q. SIMMONS,249571,5191,19,DERIVED_REPRODUCIBLE
19,22,S. QUINN,249822,5442,19,DERIVED_REPRODUCIBLE
19,23,C. VERONA,250331,5951,19,DERIVED_REPRODUCIBLE
19,24,P. CASTRILLO,251077,6697,19,DERIVED_REPRODUCIBLE
19,25,D. GEE,251079,6699,19,DERIVED_REPRODUCIBLE
19,26,T. ARENSMAN,251085,6705,19,DERIVED_REPRODUCIBLE
19,27,M. JORGENSON,251544,7164,19,DERIVED_REPRODUCIBLE
19,28,M. RICCITELLO,251897,7517,19,DERIVED_REPRODUCIBLE
19,29,G. MARTIN GUYONNET,252064,7684,19,DERIVED_REPRODUCIBLE
19,30,H. TEJADA,252152,7772,19,DERIVED_REPRODUCIBLE
19,31,M. VAN GILS,252334,7954,19,DERIVED_REPRODUCIBLE
19,32,F. GROSSSCHARTNER,252381,8001,19,DERIVED_REPRODUCIBLE
19,33,R. GARCIA,252721,8341,19,DERIVED_REPRODUCIBLE
19,34,M. SCHMID,252773,8393,19,DERIVED_REPRODUCIBLE
19,35,B. O'CONNOR,252837,8457,19,DERIVED_REPRODUCIBLE
19,36,K. VAUQUELIN,252934,8554,19,DERIVED_REPRODUCIBLE
19,37,Q. HERMANS,253180,8800,19,DERIVED_REPRODUCIBLE
19,38,A. TIBERI,253281,8901,19,DERIVED_REPRODUCIBLE
19,39,M. CATTANEO,253330,8950,19,DERIVED_REPRODUCIBLE
19,40,I. IZAGIRRE,253470,9090,19,DERIVED_REPRODUCIBLE
19,41,S. HIGUITA,253654,9274,19,DERIVED_REPRODUCIBLE
19,42,C. BRAZ AFONSO,253666,9286,19,DERIVED_REPRODUCIBLE
19,43,A. BAUDIN,253726,9346,19,DERIVED_REPRODUCIBLE
19,44,V. PARET PEINTRE,253773,9393,19,DERIVED_REPRODUCIBLE
19,45,L. VAN EETVELT,253775,9395,19,DERIVED_REPRODUCIBLE
19,46,T. FOSS,253859,9479,19,DERIVED_REPRODUCIBLE
19,47,A. BALDERSTONE,254323,9943,19,DERIVED_REPRODUCIBLE
19,48,A. PARET PEINTRE,254793,10413,19,DERIVED_REPRODUCIBLE
19,49,M. VACEK,254850,10470,19,DERIVED_REPRODUCIBLE
19,50,M. HIRSCHI,254860,10480,19,DERIVED_REPRODUCIBLE
19,51,M. MATTHEWS,255112,10732,19,DERIVED_REPRODUCIBLE
19,52,M. VALGREN,255123,10743,19,DERIVED_REPRODUCIBLE
19,53,J. DELBOVE,255438,11058,19,DERIVED_REPRODUCIBLE
19,54,J. ROMO,255644,11264,19,DERIVED_REPRODUCIBLE
19,55,N. BREUILLARD,255685,11305,19,DERIVED_REPRODUCIBLE
19,56,X. MEURISSE,255810,11430,19,DERIVED_REPRODUCIBLE
19,57,R. GREGOIRE,255857,11477,19,DERIVED_REPRODUCIBLE
19,58,Q. PACHER,255886,11506,19,DERIVED_REPRODUCIBLE
19,59,D. CARUSO,256124,11744,19,DERIVED_REPRODUCIBLE
19,60,A. DELETTRE,256614,12234,19,DERIVED_REPRODUCIBLE
19,61,A. SKAARSETH,256644,12264,19,DERIVED_REPRODUCIBLE
19,62,B. HEALY,256689,12309,19,DERIVED_REPRODUCIBLE
19,63,B. ARMIRAIL,256941,12561,19,DERIVED_REPRODUCIBLE
19,64,G. BENNETT,257430,13050,19,DERIVED_REPRODUCIBLE
19,65,C. RUSSO,257682,13302,19,DERIVED_REPRODUCIBLE
19,66,L. VERVAEKE,257685,13305,19,DERIVED_REPRODUCIBLE
19,67,F. ENGELHARDT,257808,13428,19,DERIVED_REPRODUCIBLE
19,68,N. OLIVEIRA,257811,13431,19,DERIVED_REPRODUCIBLE
19,69,J. STUYVEN,257826,13446,19,DERIVED_REPRODUCIBLE
19,70,V. VAN MECHELEN,257851,13471,19,DERIVED_REPRODUCIBLE
19,71,R. PLUIMERS,257928,13548,19,DERIVED_REPRODUCIBLE
19,72,N. POLITT,258008,13628,19,DERIVED_REPRODUCIBLE
19,73,M. VAN DER POEL,258045,13665,19,DERIVED_REPRODUCIBLE
19,74,M. LE BERRE,258066,13686,19,DERIVED_REPRODUCIBLE
19,75,A. JOHANNESSEN,258091,13711,19,DERIVED_REPRODUCIBLE
19,76,T. WELLENS,258183,13803,19,DERIVED_REPRODUCIBLE
19,77,M. PEDERSEN,258359,13979,19,DERIVED_REPRODUCIBLE
19,78,E. COSTIOU,258400,14020,19,DERIVED_REPRODUCIBLE
19,79,V. CAMPENAERTS,258584,14204,19,DERIVED_REPRODUCIBLE
19,80,J. ABRAHAMSEN,258587,14207,19,DERIVED_REPRODUCIBLE
19,81,K. ASGREEN,258594,14214,19,DERIVED_REPRODUCIBLE
19,82,M. FRIGO,258688,14308,19,DERIVED_REPRODUCIBLE
19,83,J. TRATNIK,258719,14339,19,DERIVED_REPRODUCIBLE
19,84,A. ARANBURU,258732,14352,19,DERIVED_REPRODUCIBLE
19,85,M. VERCHER,258781,14401,19,DERIVED_REPRODUCIBLE
19,86,B. VAN MOER,258891,14511,19,DERIVED_REPRODUCIBLE
19,87,M. STORER,258999,14619,19,DERIVED_REPRODUCIBLE
19,88,S. BERWICK,259101,14721,19,DERIVED_REPRODUCIBLE
19,89,G. ZIMMERMANN,259118,14738,19,DERIVED_REPRODUCIBLE
19,90,M. MOHORIC,259127,14747,19,DERIVED_REPRODUCIBLE
19,91,D. HOWSON,259231,14851,19,DERIVED_REPRODUCIBLE
19,92,L. GERMANI,259272,14892,19,DERIVED_REPRODUCIBLE
19,93,L. PLAPP,259308,14928,19,DERIVED_REPRODUCIBLE
19,94,T. SKUJINS,259353,14973,19,DERIVED_REPRODUCIBLE
19,95,N. DENZ,259593,15213,19,DERIVED_REPRODUCIBLE
19,96,W. BARGUIL,259688,15308,19,DERIVED_REPRODUCIBLE
19,97,M. CORT NIELSEN,259735,15355,19,DERIVED_REPRODUCIBLE
19,98,E. VERSTRYNGE,259888,15508,19,DERIVED_REPRODUCIBLE
19,99,N. VINOKUROV,260129,15749,19,DERIVED_REPRODUCIBLE
19,100,F. VAN DEN BROEK,260430,16050,19,DERIVED_REPRODUCIBLE
19,101,P. HAGENES,260457,16077,19,DERIVED_REPRODUCIBLE
19,102,X. AZPARREN IRURZUN,260560,16180,19,DERIVED_REPRODUCIBLE
19,103,J. CEPEDA,260617,16237,19,DERIVED_REPRODUCIBLE
19,104,S. VELASCO,260776,16396,19,DERIVED_REPRODUCIBLE
19,105,M. WALKER,260809,16429,19,DERIVED_REPRODUCIBLE
19,106,R. STANNARD,260849,16469,19,DERIVED_REPRODUCIBLE
19,107,L. DURBRIDGE,260855,16475,19,DERIVED_REPRODUCIBLE
19,108,T. GUERNALEC,260858,16478,19,DERIVED_REPRODUCIBLE
19,109,A. TURGIS,260913,16533,19,DERIVED_REPRODUCIBLE
19,110,M. KWIATKOWSKI,260913,16533,19,DERIVED_REPRODUCIBLE
19,111,M. HEßMANN,260935,16555,19,DERIVED_REPRODUCIBLE
19,112,J. OTRUBA,261008,16628,19,DERIVED_REPRODUCIBLE
19,113,T. VAN DIJKE,261060,16680,19,DERIVED_REPRODUCIBLE
19,114,E. PLANCKAERT,261387,17007,19,DERIVED_REPRODUCIBLE
19,115,G. STEINHAUSER,261426,17046,19,DERIVED_REPRODUCIBLE
19,116,B. THOMAS,261437,17057,19,DERIVED_REPRODUCIBLE
19,117,J. RICKAERT,261581,17201,19,DERIVED_REPRODUCIBLE
19,118,R. DHONDT,261582,17202,19,DERIVED_REPRODUCIBLE
19,119,F. VERMEERSCH,261645,17265,19,DERIVED_REPRODUCIBLE
19,120,J. TARLING,261682,17302,19,DERIVED_REPRODUCIBLE
19,121,A. GATE,261710,17330,19,DERIVED_REPRODUCIBLE
19,122,H. PAGE,261733,17353,19,DERIVED_REPRODUCIBLE
19,123,A. KIRSCH,261779,17399,19,DERIVED_REPRODUCIBLE
19,124,F. GANNA,261834,17454,19,DERIVED_REPRODUCIBLE
19,125,M. TEUNISSEN,261975,17595,19,DERIVED_REPRODUCIBLE
19,126,S. OLDANI,261990,17610,19,DERIVED_REPRODUCIBLE
19,127,F. WRIGHT,262023,17643,19,DERIVED_REPRODUCIBLE
19,128,L. SLOCK,262029,17649,19,DERIVED_REPRODUCIBLE
19,129,D. VAN BAARLE,262307,17927,19,DERIVED_REPRODUCIBLE
19,130,D. HOOLE,262341,17961,19,DERIVED_REPRODUCIBLE
19,131,J. NICOLAU,262591,18211,19,DERIVED_REPRODUCIBLE
19,132,H. ARTZ,262611,18231,19,DERIVED_REPRODUCIBLE
19,133,J. PHILIPSEN,262633,18253,19,DERIVED_REPRODUCIBLE
19,134,D. GODON,262636,18256,19,DERIVED_REPRODUCIBLE
19,135,T. MARSMAN,262648,18268,19,DERIVED_REPRODUCIBLE
19,136,K. NEILANDS,262695,18315,19,DERIVED_REPRODUCIBLE
19,137,S. WAERENSKJOLD,262787,18407,19,DERIVED_REPRODUCIBLE
19,138,J. ALAPHILIPPE,262872,18492,19,DERIVED_REPRODUCIBLE
19,139,S. DILLIER,262890,18510,19,DERIVED_REPRODUCIBLE
19,140,P. BITTNER,263076,18696,19,DERIVED_REPRODUCIBLE
19,141,B. GIRMAY,263091,18711,19,DERIVED_REPRODUCIBLE
19,142,N. MÄRKL,263137,18757,19,DERIVED_REPRODUCIBLE
19,143,M. KANTER,263303,18923,19,DERIVED_REPRODUCIBLE
19,144,P. ACKERMANN,263305,18925,19,DERIVED_REPRODUCIBLE
19,145,P. EENKHOORN,263495,19115,19,DERIVED_REPRODUCIBLE
19,146,J. BIERMANS,263516,19136,19,DERIVED_REPRODUCIBLE
19,147,M. HALLER,263586,19206,19,DERIVED_REPRODUCIBLE
19,148,J. DEGENKOLB,263724,19344,19,DERIVED_REPRODUCIBLE
19,149,B. VEISTROFFER,263791,19411,19,DERIVED_REPRODUCIBLE
19,150,M. FRETIN,264004,19624,19,DERIVED_REPRODUCIBLE
19,151,O. KOOIJ,264012,19632,19,DERIVED_REPRODUCIBLE
19,152,J. STEWART,264078,19698,19,DERIVED_REPRODUCIBLE
19,153,L. ASKEY,264156,19776,19,DERIVED_REPRODUCIBLE
19,154,P. ALLEGAERT,264177,19797,19,DERIVED_REPRODUCIBLE
19,155,D. BALLERINI,264258,19878,19,DERIVED_REPRODUCIBLE
19,156,J. VAN DEN BERG,264473,20093,19,DERIVED_REPRODUCIBLE
19,157,P. BAUHAUS,264486,20106,19,DERIVED_REPRODUCIBLE
19,158,M. LOUVEL,264564,20184,19,DERIVED_REPRODUCIBLE
19,159,K. GRADEK,264629,20249,19,DERIVED_REPRODUCIBLE
19,160,C. BOL,264782,20402,19,DERIVED_REPRODUCIBLE
20,1,T. POGACAR,262424,0,20,DERIVED_REPRODUCIBLE
20,2,R. EVENEPOEL,262810,386,20,DERIVED_REPRODUCIBLE
20,3,I. DEL TORO,263006,582,20,DERIVED_REPRODUCIBLE
20,4,P. SEIXAS,263140,716,20,DERIVED_REPRODUCIBLE
20,5,L. MARTINEZ,263206,782,20,DERIVED_REPRODUCIBLE
20,6,M. SKJELMOSE,263323,899,20,DERIVED_REPRODUCIBLE
20,7,J. AYUSO,263492,1068,20,DERIVED_REPRODUCIBLE
20,8,R. CARAPAZ,263624,1200,20,DERIVED_REPRODUCIBLE
20,9,T. PIDCOCK,264192,1768,20,DERIVED_REPRODUCIBLE
20,10,J. JEGAT,264425,2001,20,DERIVED_REPRODUCIBLE
20,11,Y. VOISARD,264706,2282,20,DERIVED_REPRODUCIBLE
20,12,T. JOHANNESSEN,265821,3397,20,DERIVED_REPRODUCIBLE
20,13,S. KUSS,266108,3684,20,DERIVED_REPRODUCIBLE
20,14,D. PIGANZOLI,266247,3823,20,DERIVED_REPRODUCIBLE
20,15,J. HINDLEY,267432,5008,20,DERIVED_REPRODUCIBLE
20,16,N. PRODHOMME,267525,5101,20,DERIVED_REPRODUCIBLE
20,17,T. BENOOT,268000,5576,20,DERIVED_REPRODUCIBLE
20,18,Q. SIMMONS,268152,5728,20,DERIVED_REPRODUCIBLE
20,19,S. QUINN,268849,6425,20,DERIVED_REPRODUCIBLE
20,20,E. BERNAL,268902,6478,20,DERIVED_REPRODUCIBLE
20,21,A. YATES,269143,6719,20,DERIVED_REPRODUCIBLE
20,22,T. ARENSMAN,269786,7362,20,DERIVED_REPRODUCIBLE
20,23,C. VERONA,269946,7522,20,DERIVED_REPRODUCIBLE
20,24,M. RICCITELLO,270293,7869,20,DERIVED_REPRODUCIBLE
20,25,D. GEE,270403,7979,20,DERIVED_REPRODUCIBLE
20,26,H. TEJADA,270811,8387,20,DERIVED_REPRODUCIBLE
20,27,M. VAN GILS,271073,8649,20,DERIVED_REPRODUCIBLE
20,28,B. O'CONNOR,271522,9098,20,DERIVED_REPRODUCIBLE
20,29,P. CASTRILLO,271527,9103,20,DERIVED_REPRODUCIBLE
20,30,M. JORGENSON,271633,9209,20,DERIVED_REPRODUCIBLE
20,31,G. MARTIN GUYONNET,271679,9255,20,DERIVED_REPRODUCIBLE
20,32,F. GROSSSCHARTNER,272226,9802,20,DERIVED_REPRODUCIBLE
20,33,M. CATTANEO,272703,10279,20,DERIVED_REPRODUCIBLE
20,34,R. GARCIA,272776,10352,20,DERIVED_REPRODUCIBLE
20,35,M. SCHMID,272833,10409,20,DERIVED_REPRODUCIBLE
20,36,K. VAUQUELIN,273301,10877,20,DERIVED_REPRODUCIBLE
20,37,A. TIBERI,273456,11032,20,DERIVED_REPRODUCIBLE
20,38,S. HIGUITA,273499,11075,20,DERIVED_REPRODUCIBLE
20,39,Q. HERMANS,273547,11123,20,DERIVED_REPRODUCIBLE
20,40,C. BRAZ AFONSO,273607,11183,20,DERIVED_REPRODUCIBLE
20,41,L. VAN EETVELT,273726,11302,20,DERIVED_REPRODUCIBLE
20,42,A. PARET PEINTRE,273732,11308,20,DERIVED_REPRODUCIBLE
20,43,T. FOSS,273733,11309,20,DERIVED_REPRODUCIBLE
20,44,V. PARET PEINTRE,273785,11361,20,DERIVED_REPRODUCIBLE
20,45,I. IZAGIRRE,273837,11413,20,DERIVED_REPRODUCIBLE
20,46,A. BAUDIN,273925,11501,20,DERIVED_REPRODUCIBLE
20,47,A. BALDERSTONE,274690,12266,20,DERIVED_REPRODUCIBLE
20,48,M. HIRSCHI,275023,12599,20,DERIVED_REPRODUCIBLE
20,49,N. BREUILLARD,275300,12876,20,DERIVED_REPRODUCIBLE
20,50,M. VACEK,275300,12876,20,DERIVED_REPRODUCIBLE
20,51,J. DELBOVE,275450,13026,20,DERIVED_REPRODUCIBLE
20,52,M. MATTHEWS,275479,13055,20,DERIVED_REPRODUCIBLE
20,53,M. VALGREN,275573,13149,20,DERIVED_REPRODUCIBLE
