stage_number,km_from_start,waypoint_label,elevation_by_distance_m,window_start,window_end,window_width_s,sun_elevation_deg,sun_azimuth_deg,temperature_c,wind_speed_ms,wind_dir_deg,air_density_kgm3,headwind_ms,crosswind_ms,exposure_class
8,39.70,Carrefour D67-D704,83.34,2026-07-11 12:17:00+00:00,2026-07-11 12:22:00+00:00,300,66.662,190.920,35.10,1.94,145.00,1.1253,1.24,1.49,LIGHT
8,40.00,D704 MONTIGNAC-LASCAUX (D704-D704 E2-D704-D704 E1-VC-D704-D65),80.91,2026-07-11 12:17:00+00:00,2026-07-11 12:22:00+00:00,300,66.664,190.926,35.20,1.94,145.00,1.1265,1.93,0.22,LIGHT
8,47.90,D65 Les Bories (près) (VALOJOULX),71.33,2026-07-11 12:27:00+00:00,2026-07-11 12:33:00+00:00,360,66.263,196.885,35.00,1.98,139.00,1.1294,1.53,1.25,LIGHT
8,50.30,Carrefour D65-D65 E,77.22,2026-07-11 12:31:00+00:00,2026-07-11 12:37:00+00:00,360,66.063,199.102,35.10,1.84,131.00,1.1289,-1.56,0.98,LIGHT
8,50.50,D65 E THONAC (D65 E-D706),77.22,2026-07-11 12:31:00+00:00,2026-07-11 12:37:00+00:00,360,66.064,199.097,35.10,1.84,131.00,1.1297,-1.39,1.21,LIGHT
8,54.30,D706 SAINT-LÉON-SUR-VÉZÈRE (près),83.53,2026-07-11 12:36:00+00:00,2026-07-11 12:42:00+00:00,360,65.770,201.778,35.30,1.94,125.00,1.1264,-1.91,0.35,LIGHT
8,59.20,Le Moustier (PEYZAC-LE-MOUSTIER),70.05,2026-07-11 12:42:00+00:00,2026-07-11 12:50:00+00:00,480,65.300,205.456,35.30,1.72,126.00,1.1296,-1.70,0.29,LIGHT
8,59.90,Roche Morel (PEYZAC-LE-MOUSTIER),71.60,2026-07-11 12:43:00+00:00,2026-07-11 12:50:00+00:00,420,65.267,205.725,34.80,1.48,118.00,1.1294,-1.47,0.13,LIGHT
8,61.40,Maison Forte de Reignac,67.61,2026-07-11 12:45:00+00:00,2026-07-11 12:53:00+00:00,480,65.083,207.011,35.00,1.48,118.00,1.1316,-0.14,1.47,LIGHT
8,63.10,TURSAC,90.75,2026-07-11 12:47:00+00:00,2026-07-11 12:55:00+00:00,480,64.931,208.030,34.60,1.53,122.00,1.1311,1.41,0.59,LIGHT
8,66.00,Les Cugnes,145.78,2026-07-11 12:51:00+00:00,2026-07-11 12:59:00+00:00,480,64.609,210.048,34.00,1.43,102.00,1.1221,-0.32,1.39,LIGHT
8,68.30,LES EYZIES (D706-D47),88.67,2026-07-11 12:54:00+00:00,2026-07-11 13:02:00+00:00,480,64.349,211.526,34.60,1.46,106.00,1.1316,0.63,1.32,LIGHT
8,70.70,D47 Grotte des Combarelles,80.92,2026-07-11 12:57:00+00:00,2026-07-11 13:06:00+00:00,540,64.000,213.263,35.80,1.60,90.00,1.1253,1.52,0.51,LIGHT
8,72.60,Grottes du Roc de Cazelle,88.86,2026-07-11 13:00:00+00:00,2026-07-11 13:09:00+00:00,540,63.704,214.732,35.70,1.70,93.00,1.1235,1.43,0.91,LIGHT
8,74.10,Grotte de Bernifal,96.49,2026-07-11 13:02:00+00:00,2026-07-11 13:11:00+00:00,540,63.502,215.703,35.20,1.52,67.00,1.1209,0.98,1.16,LIGHT
8,77.30,Benivès,112.59,2026-07-11 13:06:00+00:00,2026-07-11 13:15:00+00:00,540,63.076,217.611,34.90,1.30,58.00,1.1233,-0.39,1.24,LIGHT
8,79.20,Allas (près) (SAINT-ANDRÉ-D'ALLAS),129.95,2026-07-11 13:08:00+00:00,2026-07-11 13:18:00+00:00,600,62.800,218.774,34.80,1.17,31.00,1.1193,0.60,1.00,LIGHT
8,85.70,Carrefour D47-D6,262.51,2026-07-11 13:17:00+00:00,2026-07-11 13:27:00+00:00,600,61.731,222.771,34.90,0.86,54.00,1.1071,0.52,0.68,LIGHT
8,87.60,D6 SARLAT-LA-CANÉDA (D6-D704-VC-D46),190.45,2026-07-11 13:19:00+00:00,2026-07-11 13:30:00+00:00,660,61.421,223.844,35.90,1.14,52.00,1.1152,0.41,1.06,LIGHT
8,96.70,Vitrac-Port (D46-D703-D46 E) (VITRAC),86.38,2026-07-11 13:31:00+00:00,2026-07-11 13:43:00+00:00,720,59.861,228.900,36.20,1.51,8.00,1.1233,-1.27,0.81,LIGHT
8,98.00,D46 E Carrefour D46 E-D50-D46 E3,80.71,2026-07-11 13:33:00+00:00,2026-07-11 13:45:00+00:00,720,59.603,229.654,36.20,1.61,353.00,1.1184,-1.40,0.79,LIGHT
8,99.00,D46 E3 La Roche,90.89,2026-07-11 13:34:00+00:00,2026-07-11 13:46:00+00:00,720,59.468,230.035,36.00,1.61,353.00,1.1159,-1.38,0.83,LIGHT
8,102.20,DOMME (D46 E3-VC-D49),178.44,2026-07-11 13:38:00+00:00,2026-07-11 13:51:00+00:00,780,58.860,231.640,36.10,1.61,353.00,1.1177,-0.43,1.55,LIGHT
8,102.60,VC Côte de Domme,208.43,2026-07-11 13:39:00+00:00,2026-07-11 13:52:00+00:00,780,58.722,231.995,36.50,1.61,353.00,1.1235,1.20,1.07,LIGHT
8,104.80,D49 CÉNAC-ET-SAINT-JULIEN (D49-D46),90.98,2026-07-11 13:42:00+00:00,2026-07-11 13:55:00+00:00,780,58.300,233.020,36.50,1.70,360.00,1.1239,-0.76,1.52,LIGHT
8,105.70,D46 Le Port de Domme (D46-D703),75.18,2026-07-11 13:43:00+00:00,2026-07-11 13:56:00+00:00,780,58.157,233.349,36.60,2.22,352.00,1.1236,0.92,2.02,CROSSWIND
8,106.20,D703 Les Campagnes,75.95,2026-07-11 13:43:00+00:00,2026-07-11 13:57:00+00:00,840,58.086,233.511,36.50,2.22,352.00,1.1215,0.34,2.19,CROSSWIND
8,107.70,Les Écoles,73.45,2026-07-11 13:45:00+00:00,2026-07-11 13:59:00+00:00,840,57.810,234.177,35.90,1.75,347.00,1.1226,1.56,0.79,LIGHT
8,108.20,LA ROQUE-GAGEAC,69.16,2026-07-11 13:46:00+00:00,2026-07-11 14:00:00+00:00,840,57.670,234.512,35.80,1.75,347.00,1.1226,1.63,0.63,LIGHT
8,109.30,La Malartrie (VÉZAC),70.56,2026-07-11 13:47:00+00:00,2026-07-11 14:01:00+00:00,840,57.527,234.829,36.00,1.75,347.00,1.1256,-0.43,1.70,LIGHT
8,110.30,Nineyrol (VÉZAC),69.77,2026-07-11 13:49:00+00:00,2026-07-11 14:03:00+00:00,840,57.232,235.483,36.10,1.22,351.00,1.1266,1.05,0.62,LIGHT
8,112.00,VÉZAC (près),67.62,2026-07-11 13:51:00+00:00,2026-07-11 14:05:00+00:00,840,56.949,236.116,35.50,1.00,354.00,1.1219,0.99,0.11,LIGHT
8,112.60,BEYNAC-ET-CAZENAC,66.75,2026-07-11 13:52:00+00:00,2026-07-11 14:06:00+00:00,840,56.805,236.436,35.70,1.10,360.00,1.1276,1.06,0.30,LIGHT
8,115.50,SAINT-VINCENT-DE-COSSE (près),67.69,2026-07-11 13:56:00+00:00,2026-07-11 14:10:00+00:00,840,56.230,237.683,36.50,1.35,48.00,1.1233,-1.16,0.69,LIGHT
8,120.50,Argentonnesse,70.34,2026-07-11 14:02:00+00:00,2026-07-11 14:17:00+00:00,900,55.260,239.615,36.60,1.92,39.00,1.1249,-0.80,1.75,LIGHT
8,121.90,CASTELS ET BÉZENAC,62.87,2026-07-11 14:04:00+00:00,2026-07-11 14:19:00+00:00,900,54.965,240.222,36.60,1.92,39.00,1.1258,-1.59,1.07,LIGHT
8,122.20,SAINT-CYPRIEN (entrée),62.58,2026-07-11 14:04:00+00:00,2026-07-11 14:20:00+00:00,960,54.891,240.373,36.60,1.92,39.00,1.1252,-0.52,1.85,LIGHT
8,122.80,SAINT-CYPRIEN,62.84,2026-07-11 14:05:00+00:00,2026-07-11 14:20:00+00:00,900,54.819,240.522,36.80,1.80,34.00,1.1245,-1.57,0.87,LIGHT
8,126.40,MARNAC (près),74.67,2026-07-11 14:10:00+00:00,2026-07-11 14:26:00+00:00,960,53.992,242.144,36.40,1.57,27.00,1.1234,-1.53,0.35,LIGHT
8,129.20,SIORAC-EN-PÉRIGORD (D703-D25),59.25,2026-07-11 14:13:00+00:00,2026-07-11 14:29:00+00:00,960,53.540,242.972,36.60,1.36,54.00,1.1255,-1.19,0.66,LIGHT
8,136.30,D25 LE BUISSON-DE-CADOUIN (D25-D29 E-D29),59.58,2026-07-11 14:23:00+00:00,2026-07-11 14:40:00+00:00,1020,51.896,245.770,36.60,2.14,37.00,1.1239,-1.89,1.00,LIGHT
8,136.90,Passage à niveau N° 326.,62.94,2026-07-11 14:24:00+00:00,2026-07-11 14:41:00+00:00,1020,51.740,246.035,36.40,2.14,37.00,1.1196,-0.46,2.09,CROSSWIND
8,140.40,D29 Côte du Buisson-de-Cadouin,190.15,2026-07-11 14:28:00+00:00,2026-07-11 14:46:00+00:00,1080,51.031,247.189,35.60,2.21,18.00,1.1190,-0.18,2.20,CROSSWIND
8,146.50,CALÈS (près),50.51,2026-07-11 14:36:00+00:00,2026-07-11 14:54:00+00:00,1080,49.751,249.168,35.80,2.28,15.00,1.1299,-2.09,0.91,TAILWIND
8,148.50,BADEFOLS-SUR-DORDOGNE,45.03,2026-07-11 14:39:00+00:00,2026-07-11 14:57:00+00:00,1080,49.270,249.902,35.30,1.97,24.00,1.1307,-1.59,1.17,LIGHT
8,150.80,PONTOURS,41.73,2026-07-11 14:42:00+00:00,2026-07-11 15:00:00+00:00,1080,48.787,250.617,35.30,2.28,29.00,1.1306,-1.47,1.75,LIGHT
8,152.90,Saint-Front (près) (D29-D8 E4) (COUZE-ET-SAINT-FRONT),41.91,2026-07-11 14:44:00+00:00,2026-07-11 15:03:00+00:00,1140,48.380,251.203,35.20,1.91,47.00,1.1305,1.30,1.40,LIGHT
8,153.20,D8 E4 LALINDE (D8 E4-D703-D8 E3-D703),43.57,2026-07-11 14:45:00+00:00,2026-07-11 15:04:00+00:00,1140,48.215,251.440,35.20,2.27,41.00,1.1310,1.47,1.73,LIGHT
8,155.70,D703 Port de Couze (LALINDE) (D703-D660),39.75,2026-07-11 14:48:00+00:00,2026-07-11 15:07:00+00:00,1140,47.728,252.127,35.50,1.94,55.00,1.1290,-1.59,1.11,LIGHT
8,158.30,D660 La Borie Basse (BANEUIL),40.53,2026-07-11 14:51:00+00:00,2026-07-11 15:11:00+00:00,1200,47.154,252.914,36.20,2.44,55.00,1.1277,-1.28,2.07,CROSSWIND
8,160.20,SAINT-CAPRAISE-DE-LALINDE,39.96,2026-07-11 14:54:00+00:00,2026-07-11 15:14:00+00:00,1200,46.659,253.584,36.70,2.61,58.00,1.1258,-2.19,1.42,TAILWIND
8,162.30,Tuilières,38.25,2026-07-11 14:57:00+00:00,2026-07-11 15:17:00+00:00,1200,46.161,254.240,36.90,2.61,58.00,1.1253,-1.63,2.04,CROSSWIND
8,164.00,MOULEYDIER,37.39,2026-07-11 14:59:00+00:00,2026-07-11 15:19:00+00:00,1200,45.831,254.670,36.60,2.42,60.00,1.1265,-1.63,1.79,LIGHT
8,166.80,CREYSSE,39.59,2026-07-11 15:03:00+00:00,2026-07-11 15:23:00+00:00,1200,45.167,255.530,36.50,2.42,60.00,1.1238,-2.04,1.31,TAILWIND
8,170.30,La Nauve (D660-N21),34.46,2026-07-11 15:07:00+00:00,2026-07-11 15:28:00+00:00,1260,44.421,256.485,36.90,2.42,66.00,1.1258,-0.84,2.27,CROSSWIND
8,174.50,N21 Carrefour N21-D936 E1,44.26,2026-07-11 15:13:00+00:00,2026-07-11 15:34:00+00:00,1260,43.412,257.761,36.30,2.25,58.00,1.1263,-0.19,2.24,CROSSWIND
8,176.20,D936 E1 BERGERAC (D936 E1-VC) (entrée),33.49,2026-07-11 15:15:00+00:00,2026-07-11 15:37:00+00:00,1320,42.987,258.266,36.60,1.93,69.00,1.1265,-0.44,1.88,LIGHT
8,180.40,VC BERGERAC,31.33,2026-07-11 15:20:00+00:00,2026-07-11 15:43:00+00:00,1380,42.018,259.413,36.70,1.93,69.00,1.1265,-1.93,0.10,LIGHT
9,0.00,BRIVE-LA-GAILLARDE (D141-VC-D921),,,,,,,,,,,,,
9,0.00,D921 MALEMORT,,,,,,,,,,,,,
9,0.00,D141 MALEMORT,,,,,,,,,,,,,
9,1.10,"Pont du Cayre (COSNAC, LA CHAPELLE-AUX-BROCS)",,,,,,,,,,,,,
9,5.20,La Croix d'Oriol (DAMPNIAT),,,,,,,,,,,,,
9,6.20,LANTEUIL,,,,,,,,,,,,,
9,7.10,La Miraudie,,,,,,,,,,,,,
9,10.70,Le Moulin à Papier,,,,,,,,,,,,,
9,13.60,BEYNAT (entrée),,,,,,,,,,,,,
9,13.90,BEYNAT,,,,,,,,,,,,,
9,16.40,Le Perrier Haut,,,,,,,,,,,,,
9,17.40,Lac de Miel,,,,,,,,,,,,,
9,19.40,Les Quatre Routes (D921-D940) (ALBUSSAC),,,,,,,,,,,,,
9,24.60,D940 Clairfage,,,,,,,,,,,,,
9,26.70,Riou-Blanquet,,,,,,,,,,,,,
9,27.60,La Chapeloune,,,,,,,,,,,,,
9,28.40,SAINTE-FORTUNADE,,,,,,,,,,,,,
9,30.70,Le Grelet,,,,,,,,,,,,,
9,31.10,La Croix d'Eure,,,,,,,,,,,,,
9,34.70,Quartier Montana (LAGUENNE-SUR-AVALOUZE),,,,,,,,,,,,,
9,34.80,TULLE (D940-VC-D23),,,,,,,,,,,,,
9,43.60,D23 Carrefour D23-D58,,,,,,,,,,,,,
9,44.60,D58 Le Maugein,,,,,,,,,,,,,
9,46.00,Côte de Naves,,,,,,,,,,,,,
9,46.40,NAVES (D58-D1120),,,,,,,,,,,,,
9,48.90,D1120 Carrefour D1120-D53,,,,,,,,,,,,,
9,50.20,D53 Puy de Cueille,,,,,,,,,,,,,
9,51.50,Vimbelle (D53-D23-D32) (BAR),,,,,,,,,,,,,
9,54.40,D32 Neuvialle (ORLIAC-DE-BAR),,,,,,,,,,,,,
9,56.40,Le Chassagnou (ORLIAC-DE-BAR),,,,,,,,,,,,,
9,57.20,La Chèze (ORLIAC-DE-BAR),,,,,,,,,,,,,
9,57.90,L'Échamel (ORLIAC-DE-BAR),,,,,,,,,,,,,
9,60.30,Sarlat,,,,,,,,,,,,,
9,61.60,Le Mas,,,,,,,,,,,,,
9,62.70,SAINT-AUGUSTIN (D32-D26-D32),,,,,,,,,,,,,
9,65.30,Mézinges,,,,,,,,,,,,,
9,69.00,CHAUMEIL (D32-D121-VC),,,,,,,,,,,,,
9,70.30,VC Étang de Maurianges,,,,,,,,,,,,,
9,73.80,Site de la Fournaise,,,,,,,,,,,,,
9,74.10,Suc au May (903 m),,,,,,,,,,,,,
9,74.50,Site du Hangar (VC-D128 E),,,,,,,,,,,,,
9,76.00,D128 E Col du Bos (D128 E-D128),,,,,,,,,,,,,
9,79.90,D128 Carrefour D128-D121,,,,,,,,,,,,,
9,82.00,D121 MADRANGES (D121-D44),,,,,,,,,,,,,
9,84.10,"D44 Boulou (D44-D940) (AFFIEUX, LE LONZAC)",,,,,,,,,,,,,
9,87.00,D940 La Gane Sauviat (AFFIEUX),,,,,,,,,,,,,
9,89.20,Le Puy Montviallard (AFFIEUX),,,,,,,,,,,,,
9,90.10,TREIGNAC (D940-D16 E5-D16),,,,,,,,,,,,,
9,92.50,D16 Le Boucheteil Bas,,,,,,,,,,,,,
9,92.70,Le Boucheteil Haut,,,,,,,,,,,,,
9,93.70,Pont d'Auxillat,,,,,,,,,,,,,
9,97.50,La Croix de la Gane,,,,,,,,,,,,,
9,98.50,Côte de la Croix du Pey,,,,,,,,,,,,,
9,99.00,LESTARDS,,,,,,,,,,,,,
9,99.80,La Philipperie (D16-D32),,,,,,,,,,,,,
9,105.60,D32 GOURDON-MURAT,,,,,,,,,,,,,
9,106.40,Chemin,,,,,,,,,,,,,
9,111.80,Vezou,,,,,,,,,,,,,
9,111.90,BUGEAT (D32-D979),,,,,,,,,,,,,
9,117.30,D979 PÉROLS-SUR-VÉZÈRE (près),,,,,,,,,,,,,
9,128.10,Carrefour D979-VC,,,,,,,,,,,,,
9,130.10,VC Mont Bessou,,,,,,,,,,,,,
9,132.20,Carrefour VC-D36,,,,,,,,,,,,,
9,135.30,D36 La Feuillade,,,,,,,,,,,,,
9,135.60,MEYMAC (D36-D36 E-D979),,,,,,,,,,,,,
9,136.60,D979 Passage à niveau N° 64.,,,,,,,,,,,,,
9,141.00,Les Buigeottes,,,,,,,,,,,,,
9,145.20,SAINT-ANGEL (D979-D1089),,,,,,,,,,,,,
9,149.60,D1089 L'Empereur,,,,,,,,,,,,,
9,153.70,USSEL (entrée),,,,,,,,,,,,,
9,154.60,USSEL,,,,,,,,,,,,,
10,0.00,Milly-Crespiat (ARPAJON-SUR-CÈRE) (N122-D617),570.77,2026-07-14 11:11:00+00:00,2026-07-14 11:11:00+00:00,0,64.961,154.460,32.70,2.46,243.00,1.0780,2.27,0.95,HEADWIND
10,0.00,D617 AURILLAC,570.77,2026-07-14 11:15:00+00:00,2026-07-14 11:15:00+00:00,0,65.255,156.556,32.70,2.46,243.00,1.0780,2.27,0.95,HEADWIND
10,0.00,VC AURILLAC (VC-N122),570.77,2026-07-14 11:00:00+00:00,2026-07-14 11:00:00+00:00,0,64.038,148.922,32.70,2.46,243.00,1.0780,2.27,0.95,HEADWIND
10,2.60,La Course du Mouton,650.14,2026-07-14 11:18:00+00:00,2026-07-14 11:19:00+00:00,60,65.498,158.370,31.50,1.66,245.00,1.0757,0.78,1.47,LIGHT
10,3.40,ROANNES-SAINT-MARY,632.08,2026-07-14 11:20:00+00:00,2026-07-14 11:20:00+00:00,0,65.598,159.175,31.50,1.66,245.00,1.0751,-1.33,1.00,LIGHT
10,10.20,Carrefour D617-D20,715.46,2026-07-14 11:28:00+00:00,2026-07-14 11:30:00+00:00,120,66.132,164.066,30.20,1.43,245.00,1.0706,1.41,0.24,LIGHT
10,11.00,D20 Carrefour D20-D45,738.51,2026-07-14 11:30:00+00:00,2026-07-14 11:31:00+00:00,60,66.209,164.922,30.20,1.65,256.00,1.0688,0.00,1.65,LIGHT
10,15.00,D45 La Loudière,640.96,2026-07-14 11:35:00+00:00,2026-07-14 11:37:00+00:00,120,66.466,167.999,30.70,1.57,243.00,1.0732,0.19,1.56,LIGHT
10,15.20,MARCOLÈS (D45-VC-D66),665.02,2026-07-14 11:35:00+00:00,2026-07-14 11:37:00+00:00,120,66.468,167.996,30.70,1.57,243.00,1.0735,0.50,1.49,LIGHT
10,16.30,D66 Carrefour D66-D51,717.92,2026-07-14 11:37:00+00:00,2026-07-14 11:39:00+00:00,120,66.545,169.156,30.60,1.57,243.00,1.0714,1.02,1.20,LIGHT
10,21.90,D51 Carrefour D51-D601,784.43,2026-07-14 11:44:00+00:00,2026-07-14 11:47:00+00:00,180,66.763,173.643,30.90,1.70,225.00,1.0627,-1.60,0.58,LIGHT
10,23.90,D601 Le Garric,746.08,2026-07-14 11:47:00+00:00,2026-07-14 11:50:00+00:00,180,66.802,175.441,31.10,1.70,225.00,1.0661,-1.67,0.31,LIGHT
10,25.30,LACAPELLE-DEL-FRAISSE (entrée),792.38,2026-07-14 11:49:00+00:00,2026-07-14 11:52:00+00:00,180,66.821,176.652,30.80,2.06,209.00,1.0603,-1.13,1.72,LIGHT
10,25.50,LACAPELLE-DEL-FRAISSE,800.22,2026-07-14 11:49:00+00:00,2026-07-14 11:52:00+00:00,180,66.819,176.656,30.70,2.06,209.00,1.0599,-1.98,0.56,LIGHT
10,26.90,LAFEUILLADE-EN-VÉZIE (D601-D920),759.70,2026-07-14 11:51:00+00:00,2026-07-14 11:54:00+00:00,180,66.831,177.868,30.90,1.97,210.00,1.0647,-1.09,1.64,LIGHT
10,31.70,D920 PRUNET (près),764.08,2026-07-14 11:57:00+00:00,2026-07-14 12:01:00+00:00,240,66.804,181.789,31.50,1.08,214.00,1.0626,-0.81,0.72,LIGHT
10,32.20,Lasprandine,761.88,2026-07-14 11:58:00+00:00,2026-07-14 12:02:00+00:00,240,66.795,182.391,32.30,1.61,173.00,1.0594,-0.77,1.41,LIGHT
10,32.90,La Croix d'Aubugues (D920-D8),775.93,2026-07-14 11:59:00+00:00,2026-07-14 12:03:00+00:00,240,66.782,182.991,32.20,1.61,173.00,1.0582,-1.58,0.30,LIGHT
10,35.00,D8 Carrefour D8-D32,804.43,2026-07-14 12:02:00+00:00,2026-07-14 12:06:00+00:00,240,66.729,184.782,32.00,1.33,193.00,1.0547,-1.27,0.39,LIGHT
10,35.70,D32 La Joyeuse (D32-D8),810.20,2026-07-14 12:02:00+00:00,2026-07-14 12:07:00+00:00,300,66.716,185.069,32.00,1.33,193.00,1.0557,-1.23,0.51,LIGHT
10,42.80,D8 Lachaux,815.96,2026-07-14 12:12:00+00:00,2026-07-14 12:18:00+00:00,360,66.404,191.254,32.40,1.58,198.00,1.0556,-0.45,1.51,LIGHT
10,43.90,Feneyrols,767.95,2026-07-14 12:13:00+00:00,2026-07-14 12:19:00+00:00,360,66.362,191.812,32.90,1.14,255.00,1.0594,-0.07,1.14,LIGHT
10,44.40,Carrefour D8-D990,743.81,2026-07-14 12:14:00+00:00,2026-07-14 12:20:00+00:00,360,66.322,192.395,32.90,1.14,255.00,1.0585,0.35,1.08,LIGHT
10,48.30,D990 CARLAT,751.90,2026-07-14 12:19:00+00:00,2026-07-14 12:26:00+00:00,420,66.091,195.550,32.60,1.66,205.00,1.0561,-0.48,1.59,LIGHT
10,54.40,Loubéjac,782.13,2026-07-14 12:27:00+00:00,2026-07-14 12:35:00+00:00,480,65.603,200.351,33.00,2.48,220.00,1.0542,-1.32,2.10,CROSSWIND
10,59.50,Carrefour D990-D59,672.43,2026-07-14 12:34:00+00:00,2026-07-14 12:42:00+00:00,480,65.111,204.166,33.50,2.27,229.00,1.0635,0.09,2.27,CROSSWIND
10,60.70,D59 Cropières (RAULHAC),713.46,2026-07-14 12:36:00+00:00,2026-07-14 12:44:00+00:00,480,64.951,205.204,33.40,2.27,229.00,1.0622,-2.09,0.88,TAILWIND
10,62.70,JOU-SOUS-MONJOU,752.24,2026-07-14 12:39:00+00:00,2026-07-14 12:47:00+00:00,480,64.703,206.738,33.00,2.27,229.00,1.0551,-2.23,0.41,TAILWIND
10,64.90,Carrefour D59-D54,825.30,2026-07-14 12:42:00+00:00,2026-07-14 12:50:00+00:00,480,64.452,208.252,31.30,1.94,258.00,1.0474,-1.74,0.85,LIGHT
10,65.50,D54 Cassagne,855.39,2026-07-14 12:42:00+00:00,2026-07-14 12:51:00+00:00,540,64.411,208.516,31.10,1.94,258.00,1.0434,-0.30,1.92,LIGHT
10,68.00,Côte de Pailherols,1034.86,2026-07-14 12:46:00+00:00,2026-07-14 12:55:00+00:00,540,64.050,210.522,29.40,1.96,255.00,1.0362,-1.96,0.08,LIGHT
10,68.50,PAILHEROLS,1043.25,2026-07-14 12:47:00+00:00,2026-07-14 12:55:00+00:00,480,64.002,210.774,29.40,1.96,255.00,1.0359,-1.42,1.35,LIGHT
10,70.40,La Bonétie,1061.29,2026-07-14 12:49:00+00:00,2026-07-14 12:58:00+00:00,540,63.768,212.020,30.00,1.79,243.00,1.0339,-0.43,1.74,LIGHT
10,73.40,LACAPELLE-BARRÈS (D54-D990),1027.43,2026-07-14 12:53:00+00:00,2026-07-14 13:03:00+00:00,600,63.335,214.211,30.60,1.75,246.00,1.0400,0.10,1.75,LIGHT
10,74.50,D990 Le Chambon (THÉRONDELS),983.21,2026-07-14 12:55:00+00:00,2026-07-14 13:05:00+00:00,600,63.130,215.153,30.50,4.53,248.00,1.0387,2.92,3.47,CROSSWIND
10,76.10,Pont la Vieille (D990-D57) (NARNHAC),987.64,2026-07-14 12:57:00+00:00,2026-07-14 13:07:00+00:00,600,62.916,216.094,30.30,4.53,248.00,1.0351,-4.01,2.10,TAILWIND
10,81.30,D57 Vigouroux (SAINT-MARTIN-SOUS-VIGOUROUX),1070.21,2026-07-14 13:04:00+00:00,2026-07-14 13:15:00+00:00,660,62.071,219.505,30.60,3.85,242.00,1.0303,-3.40,1.81,TAILWIND
10,85.00,Landonnes (BREZONS),852.47,2026-07-14 13:09:00+00:00,2026-07-14 13:21:00+00:00,720,61.416,221.843,32.60,3.19,238.00,1.0528,-2.80,1.54,TAILWIND
10,85.40,Chauteil (BREZONS),830.21,2026-07-14 13:10:00+00:00,2026-07-14 13:21:00+00:00,660,61.353,222.049,32.60,3.19,238.00,1.0523,2.40,2.10,HEADWIND
10,85.70,Le Pessin (D57-D39) (BREZONS),814.80,2026-07-14 13:10:00+00:00,2026-07-14 13:22:00+00:00,720,61.291,222.255,32.50,3.19,238.00,1.0519,-1.59,2.76,CROSSWIND
10,87.40,D39 Farreyre (BREZONS),831.31,2026-07-14 13:13:00+00:00,2026-07-14 13:25:00+00:00,720,60.918,223.465,32.30,3.19,238.00,1.0494,-1.48,2.83,CROSSWIND
10,90.00,Les Roussinches (BREZONS),905.86,2026-07-14 13:16:00+00:00,2026-07-14 13:28:00+00:00,720,60.551,224.619,31.40,4.00,238.00,1.0423,2.12,3.39,CROSSWIND
10,91.50,Le Bourguet (BREZONS),934.45,2026-07-14 13:19:00+00:00,2026-07-14 13:31:00+00:00,720,60.173,225.805,30.90,4.00,238.00,1.0352,1.26,3.80,CROSSWIND
10,95.50,La Griffoul (BREZONS),1222.03,2026-07-14 13:24:00+00:00,2026-07-14 13:37:00+00:00,780,59.448,227.965,29.10,3.91,230.00,1.0120,-1.31,3.68,CROSSWIND
10,97.30,Col de la Griffoul,1331.87,2026-07-14 13:27:00+00:00,2026-07-14 13:40:00+00:00,780,59.036,229.077,28.70,3.91,230.00,1.0057,-1.69,3.53,CROSSWIND
10,100.70,La Sagnette (PAULHAC),1210.75,2026-07-14 13:31:00+00:00,2026-07-14 13:45:00+00:00,840,58.422,230.682,28.90,3.62,231.00,1.0117,-1.10,3.45,CROSSWIND
10,103.80,Col de Prat de Bouc,1393.03,2026-07-14 13:36:00+00:00,2026-07-14 13:50:00+00:00,840,57.728,232.407,28.70,2.87,241.00,1.0106,1.00,2.69,CROSSWIND
10,108.40,Albepierre (ALBEPIERRE-BREDONS),1072.29,2026-07-14 13:42:00+00:00,2026-07-14 13:57:00+00:00,900,56.772,234.636,31.30,1.70,225.00,1.0318,-1.04,1.34,LIGHT
10,112.70,MURAT (D39-D3-VC-D3),895.85,2026-07-14 13:48:00+00:00,2026-07-14 14:03:00+00:00,900,55.866,236.593,31.80,0.72,236.00,1.0417,-0.69,0.19,LIGHT
10,118.80,D3 Côte de Murat,1181.06,2026-07-14 13:57:00+00:00,2026-07-14 14:13:00+00:00,960,54.452,239.462,29.40,5.03,253.00,1.0194,0.82,4.96,CROSSWIND
10,121.20,Carrefour D3-D680,1177.35,2026-07-14 14:00:00+00:00,2026-07-14 14:17:00+00:00,1020,53.920,240.477,29.60,4.37,254.00,1.0274,-4.11,1.49,TAILWIND
10,122.80,D680 Le Peuch,1060.15,2026-07-14 14:02:00+00:00,2026-07-14 14:19:00+00:00,1020,53.620,241.042,29.90,4.37,254.00,1.0324,1.70,4.02,CROSSWIND
10,123.50,DIENNE,1054.83,2026-07-14 14:03:00+00:00,2026-07-14 14:20:00+00:00,1020,53.471,241.331,30.00,4.37,254.00,1.0332,3.93,1.92,HEADWIND
10,127.70,LAVIGERIE,1114.26,2026-07-14 14:09:00+00:00,2026-07-14 14:27:00+00:00,1080,52.489,243.164,29.60,3.61,256.00,1.0240,3.61,0.03,HEADWIND
10,131.50,Col de Serre,1328.81,2026-07-14 14:14:00+00:00,2026-07-14 14:32:00+00:00,1080,51.726,244.513,27.90,4.81,266.00,1.0089,4.52,1.64,HEADWIND
