stage_number,km_from_start,lon,lat,dem_count,elevation_min_m,elevation_max_m,elevation_mean_m,spread_m,sources
15,111.8000,5.9823150605747015,46.110397667156356,2,468.00,470.59,469.30,2.59,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,112.0000,5.9848708279291944,46.11070703150008,2,469.00,472.68,470.84,3.68,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,112.2000,5.987429114936627,46.11100547799059,2,469.91,470.00,469.96,0.09,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,112.4000,5.989991432243323,46.11128638775566,2,475.00,476.70,475.85,1.70,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,112.6000,5.992546220300211,46.1115985378814,2,476.00,478.27,477.14,2.27,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,112.8000,5.995099466454567,46.11191690502479,2,483.00,485.29,484.15,2.29,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,113.0000,5.997653678065485,46.11223261342707,2,485.00,487.83,486.42,2.83,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,113.2000,6.000206949023034,46.112551805790986,2,486.00,489.93,487.97,3.93,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,113.4000,6.002759930839747,46.11287240310556,2,490.00,492.10,491.05,2.10,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,113.6000,6.0053140959733655,46.11318851514508,2,489.00,490.81,489.91,1.81,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,113.8000,6.0078641862170725,46.1135198135049,2,489.00,491.02,490.01,2.02,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,114.0000,6.0104206206934,46.113825939280424,2,491.00,493.29,492.15,2.29,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,114.2000,6.012976870275332,46.11413402203312,2,493.00,494.85,493.93,1.85,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,114.4000,6.015533635601776,46.1144400978529,2,492.00,495.83,493.92,3.83,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,114.6000,6.018088975125942,46.1147503189178,2,493.82,495.00,494.41,1.18,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,114.8000,6.0206327742976695,46.11510333282405,2,491.00,493.36,492.18,2.36,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,115.0000,6.023154966181631,46.11552417975472,2,494.00,496.08,495.04,2.08,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,115.2000,6.0256718905112905,46.11596115626878,2,492.00,496.46,494.23,4.46,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,115.4000,6.028189643079266,46.11639584457066,2,493.00,497.04,495.02,4.04,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,115.6000,6.030710423921918,46.11682215982742,2,492.00,497.51,494.76,5.51,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,115.8000,6.033234356038872,46.11723942455779,2,498.79,500.00,499.40,1.21,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,116.0000,6.035754251987459,46.117666042591296,2,502.62,503.00,502.81,0.38,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,116.2000,6.038249336283186,46.11815837605534,2,503.79,506.00,504.90,2.21,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,116.4000,6.039895409942521,46.11692622982756,2,507.00,508.27,507.64,1.27,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,116.6000,6.0384033300950355,46.116122614538085,2,514.00,518.27,516.14,4.27,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,116.8000,6.0403721787462965,46.114962388283566,2,526.87,528.00,527.44,1.13,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,117.0000,6.0424919831357595,46.11404616736934,2,519.00,523.26,521.13,4.26,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,117.2000,6.045083259673604,46.11395704526923,2,510.00,513.05,511.53,3.05,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,117.4000,6.047648711076812,46.11373307879723,2,517.59,527.00,522.30,9.41,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,117.6000,6.049659630516526,46.11260324073305,2,530.66,533.00,531.83,2.34,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,117.8000,6.051817673042004,46.11167422736067,2,541.00,541.23,541.12,0.23,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,118.0000,6.053274678657644,46.11019767167515,2,542.00,545.50,543.75,3.50,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,118.2000,6.054396088021472,46.108577812044565,2,548.00,549.50,548.75,1.50,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,118.4000,6.055586015891142,46.1069822045654,2,552.00,554.14,553.07,2.14,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,118.6000,6.057060655454062,46.10550449814165,2,561.00,561.53,561.27,0.53,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,118.8000,6.0592600869426665,46.10455507841043,2,562.00,566.36,564.18,4.36,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,119.0000,6.061465227798175,46.103607740968314,2,567.00,572.20,569.60,5.20,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,119.2000,6.063673504502355,46.10266397466232,2,575.00,577.34,576.17,2.34,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,119.4000,6.065868639999629,46.10174712000012,2,577.00,579.75,578.38,2.75,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,119.6000,6.068097337593705,46.100829332116085,2,582.00,585.31,583.66,3.31,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,119.8000,6.070644167010443,46.10094371800161,2,586.00,592.36,589.18,6.36,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,120.0000,6.073215877314588,46.10117551901074,2,596.00,603.56,599.78,7.56,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,120.2000,6.075790131590567,46.10139700939576,2,606.00,611.33,608.67,5.33,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,120.4000,6.0783640579744445,46.101620345487326,2,615.00,617.31,616.16,2.31,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,120.6000,6.080866185547825,46.101550609196835,2,626.00,626.95,626.48,0.95,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,120.8000,6.082567244563737,46.100193445653396,2,630.00,634.18,632.09,4.18,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,121.0000,6.084244794410304,46.09882169482339,2,639.00,640.44,639.72,1.44,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,121.2000,6.085785808299182,46.09738186838114,2,644.75,649.00,646.88,4.25,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,121.4000,6.086918913297735,46.09576394573112,2,646.16,654.00,650.08,7.84,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,121.6000,6.087838166656942,46.09409277781019,2,640.56,642.00,641.28,1.44,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,121.8000,6.089916943828518,46.09330145068572,2,636.33,639.00,637.67,2.67,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,122.0000,6.092506243275937,46.09337530579199,2,643.30,645.00,644.15,1.70,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,122.2000,6.0950945453665195,46.09349028123778,2,644.00,648.39,646.20,4.39,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,122.4000,6.097682564287337,46.0936066362094,2,652.00,655.42,653.71,3.42,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,122.6000,6.100270845739868,46.093720906336515,2,661.54,663.00,662.27,1.46,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,122.8000,6.102858691523254,46.093833452442546,2,668.00,669.09,668.55,1.09,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,123.0000,6.103996746076023,46.09488879112588,2,665.00,667.43,666.22,2.43,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,123.2000,6.103899400401708,46.09668613722527,2,655.00,657.82,656.41,2.82,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,123.4000,6.103818325878909,46.09848379550761,2,650.00,651.12,650.56,1.12,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,123.6000,6.104026257526327,46.100085224640374,2,646.00,649.26,647.63,3.26,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,123.8000,6.104506517979498,46.101850824424986,2,647.00,650.36,648.68,3.36,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,124.0000,6.104924413636476,46.10362595699342,2,644.00,648.72,646.36,4.72,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,124.2000,6.105639931296698,46.10534790381538,2,641.00,645.29,643.15,4.29,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,124.4000,6.1070359031643955,46.10686145575106,2,634.00,637.95,635.98,3.95,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,124.6000,6.107797685629363,46.108567502398564,2,622.00,626.74,624.37,4.74,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,124.8000,6.107907787917352,46.11036437526734,2,610.00,614.79,612.40,4.79,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,125.0000,6.107986846147581,46.11216216060507,2,595.00,602.81,598.91,7.81,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,125.2000,6.108076814383784,46.11395968980228,2,584.00,590.65,587.33,6.65,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,125.4000,6.1082662937301055,46.115748141915965,2,578.00,580.49,579.25,2.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,125.6000,6.1093807360845505,46.11736723355447,2,575.00,575.10,575.05,0.10,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,125.8000,6.110654180565638,46.118933701767126,2,568.00,571.53,569.77,3.53,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,126.0000,6.111795889026389,46.12054831966788,2,565.89,566.00,565.95,0.11,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,126.2000,6.112867531541539,46.12218636227175,2,556.12,558.00,557.06,1.88,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,126.4000,6.114015083249565,46.12379508324957,2,544.00,546.51,545.26,2.51,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,126.6000,6.115925175612886,46.12499758780645,2,536.00,542.77,539.39,6.77,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,126.8000,6.117605242840322,46.12634524284032,2,538.00,540.43,539.22,2.43,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,127.0000,6.1194858877621785,46.12757757004129,2,527.00,535.31,531.16,8.31,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,127.2000,6.1207737241929445,46.12910425718333,2,526.00,527.82,526.91,1.82,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,127.4000,6.121750567323348,46.13076237464581,2,522.00,523.36,522.68,1.36,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,127.6000,6.123310859913961,46.132198727641814,2,517.00,519.65,518.33,2.65,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,127.8000,6.1247657915476195,46.13355158309524,2,514.00,516.40,515.20,2.40,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,128.0000,6.126323693851782,46.1348933860308,2,513.00,513.27,513.14,0.27,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,128.2000,6.127320848166381,46.13654169633276,2,506.85,508.00,507.43,1.15,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,128.4000,6.128449262003689,46.13797350218249,2,497.84,498.00,497.92,0.16,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,128.6000,6.130850408099129,46.13755862246902,2,507.00,512.85,509.93,5.85,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,128.8000,6.13313052617059,46.13670423982255,2,519.00,523.90,521.45,4.90,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,129.0000,6.133322461834545,46.13526015266182,2,530.00,531.13,530.57,1.13,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,129.2000,6.135433771329641,46.134603947440446,2,540.00,541.16,540.58,1.16,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,129.4000,6.137651430115882,46.133756725066355,2,549.24,553.00,551.12,3.76,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,129.6000,6.139680334956226,46.13263507037936,2,551.00,554.16,552.58,3.16,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,129.8000,6.142055202403198,46.13248322584321,2,563.00,565.33,564.17,2.33,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,130.0000,6.143445303972017,46.131197080137596,2,577.00,581.57,579.29,4.57,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,130.2000,6.144654701751737,46.12998191228104,2,596.00,597.76,596.88,1.76,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,130.4000,6.146206195892743,46.12864281853586,2,609.00,613.49,611.25,4.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,130.6000,6.147511705471378,46.12721644520202,2,626.00,628.19,627.10,2.19,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,130.8000,6.149651302737985,46.12817656879621,2,624.00,631.83,627.92,7.83,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,131.0000,6.151442310550334,46.129398720489185,2,625.00,633.37,629.19,8.37,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,131.2000,6.1528764453605955,46.130768312576954,2,637.00,640.00,638.50,3.00,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,131.4000,6.154563703637104,46.132050974641345,2,637.00,647.90,642.45,10.90,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,131.6000,6.157051000236329,46.132158399936976,2,661.00,667.73,664.37,6.73,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,131.8000,6.157721189775258,46.130621189775255,2,681.00,683.82,682.41,2.82,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,132.0000,6.15812684114426,46.12980603415024,2,694.00,701.16,697.58,7.16,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,132.2000,6.157057933823628,46.12819933823627,2,721.00,726.00,723.50,5.00,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,132.4000,6.156325335223605,46.12648600567081,2,733.00,735.59,734.30,2.59,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,132.6000,6.157492026041757,46.125771895832976,2,760.66,761.00,760.83,0.34,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,132.8000,6.158479340437754,46.12561917554719,2,785.71,791.00,788.36,5.29,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,133.0000,6.159785086908664,46.12712551992607,2,800.00,810.72,805.36,10.72,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,133.2000,6.160184179393837,46.12676641858562,2,820.00,833.89,826.95,13.89,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,133.4000,6.1613139281442395,46.12725190419232,2,847.00,858.92,852.96,11.92,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,133.6000,6.161573834383574,46.12628228022834,2,858.00,882.73,870.37,24.73,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,133.8000,6.161204206980158,46.124562688317475,2,896.00,906.85,901.43,10.85,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,134.0000,6.162500896423834,46.12374179284767,2,930.61,944.00,937.31,13.39,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,134.2000,6.163154361460623,46.12384154219093,2,944.00,955.97,949.99,11.97,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,134.4000,6.164093190982557,46.12480386516376,2,981.21,996.00,988.61,14.79,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,134.6000,6.1645470943130105,46.12349354715651,2,998.00,1004.53,1001.27,6.53,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,134.8000,6.165825267408213,46.12502645055616,2,1027.99,1049.00,1038.50,21.01,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,135.0000,6.1650569190914215,46.12625205393905,2,1052.00,1052.40,1052.20,0.40,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,135.2000,6.167079513349444,46.12598097330111,2,1076.71,1088.00,1082.36,11.29,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,135.4000,6.167636382312508,46.1243164507917,2,1098.00,1099.49,1098.75,1.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,135.6000,6.167372292145289,46.12255502526391,2,1095.00,1124.49,1109.75,29.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,135.8000,6.168803312526796,46.12106169527566,2,1147.00,1147.40,1147.20,0.40,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,136.0000,6.170782203305056,46.12004627122497,2,1161.00,1167.94,1164.47,6.94,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,136.2000,6.172960151934679,46.11962101453468,2,1168.55,1176.00,1172.28,7.45,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,136.4000,6.175159900522419,46.120289403134514,2,1151.84,1170.00,1160.92,18.16,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,136.6000,6.174626341529248,46.118956008941,2,1136.76,1148.00,1142.38,11.24,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,136.8000,6.17539362366299,46.118681841642896,2,1121.79,1137.00,1129.40,15.21,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,137.0000,6.177516903203585,46.11963125382427,2,1103.71,1124.00,1113.86,20.29,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,137.2000,6.179200233812648,46.12012591469656,2,1082.00,1085.30,1083.65,3.30,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,137.4000,6.1781299926536795,46.1185700807322,2,1065.91,1102.00,1083.96,36.09,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,137.6000,6.179204842566093,46.117712783272104,2,1047.67,1051.00,1049.34,3.33,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,137.8000,6.180165545063561,46.11901882208576,2,1028.94,1046.00,1037.47,17.06,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,138.0000,6.181923711473172,46.12013330950439,2,1008.74,1030.00,1019.37,21.26,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,138.2000,6.18265556748465,46.120806558631294,2,990.86,1005.00,997.93,14.14,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,138.4000,6.183000586594092,46.11902856610333,2,973.13,997.00,985.07,23.87,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,138.6000,6.1835177391638725,46.117280956655485,2,958.78,965.00,961.89,6.22,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,138.8000,6.183059348677826,46.11561693125033,2,944.83,973.00,958.92,28.17,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,139.0000,6.1850240205003715,46.11622,2,931.57,938.00,934.79,6.43,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,139.2000,6.187349971128078,46.116861658000616,2,925.88,936.00,930.94,10.12,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,139.4000,6.189445468410787,46.11592051053356,2,911.18,919.00,915.09,7.82,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,139.6000,6.191049713464451,46.11451257243234,2,897.53,900.00,898.77,2.47,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,139.8000,6.192348579661314,46.11328327118665,2,890.96,892.00,891.48,1.04,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,140.0000,6.1921788576401084,46.11497663384932,2,877.07,889.00,883.04,11.93,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,140.2000,6.192792076337803,46.115089093127075,2,862.70,872.00,867.35,9.30,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,140.4000,6.1936235272115185,46.114595103173116,2,847.66,852.00,849.83,4.34,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,140.6000,6.194473668426362,46.11623780264723,2,832.96,846.00,839.48,13.04,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,140.8000,6.1957706411568,46.117746502109846,2,820.57,837.00,828.79,16.43,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,141.0000,6.195323933481033,46.11930816275967,2,803.00,811.44,807.22,8.44,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,141.2000,6.195114362541438,46.12087221511603,2,797.00,801.46,799.23,4.46,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,141.4000,6.193345072682697,46.12164946535747,2,790.74,802.00,796.37,11.26,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,141.6000,6.1921,46.12314647648106,2,777.01,787.00,782.01,9.99,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,141.8000,6.193981267572277,46.12426329223267,2,764.31,802.00,783.16,37.69,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,142.0000,6.194918580956805,46.12396654898812,2,750.09,762.00,756.05,11.91,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,142.2000,6.19666555723449,46.1251711121443,2,735.26,765.00,750.13,29.74,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,142.4000,6.1984586574554426,46.1262190927163,2,720.62,736.00,728.31,15.38,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,142.6000,6.200400753644208,46.12542,2,708.16,716.00,712.08,7.84,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,142.8000,6.202288701579513,46.12644484218021,2,693.13,700.00,696.57,6.87,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,143.0000,6.201835698574168,46.12490713238278,2,680.62,684.00,682.31,3.38,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,143.2000,6.201149469719763,46.12378505302802,2,666.44,673.00,669.72,6.56,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,143.4000,6.203404018891334,46.12359628862373,2,652.38,657.00,654.69,4.62,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,143.6000,6.20581427186988,46.12314571197832,2,643.35,646.00,644.68,2.65,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,143.8000,6.20621782820317,46.12145906428108,2,639.38,645.00,642.19,5.62,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,144.0000,6.2066491629344736,46.11969231603921,2,639.89,643.00,641.45,3.11,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,144.2000,6.206369638700854,46.118114445805126,2,654.00,658.57,656.29,4.57,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,144.4000,6.207442204411977,46.1172834290853,2,672.00,677.49,674.75,5.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,144.6000,6.208367846218634,46.11666189747909,2,685.00,695.45,690.23,10.45,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,144.8000,6.209809346666543,46.11788760444399,2,697.00,712.07,704.54,15.07,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,145.0000,6.209514164394479,46.11610498636687,2,711.00,725.16,718.08,14.16,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,145.2000,6.209286316530668,46.11431578428532,2,735.00,743.23,739.12,8.23,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,145.4000,6.209781236979279,46.11281561848964,2,752.00,759.35,755.68,7.35,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,145.6000,6.211363164451401,46.1140768355486,2,767.00,774.06,770.53,7.06,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,145.8000,6.211936352254618,46.11232647745381,2,788.00,791.22,789.61,3.22,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,146.0000,6.21184533428694,46.11052934573022,2,805.00,807.78,806.39,2.78,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,146.2000,6.212991259629233,46.10900180417566,2,820.98,827.00,823.99,6.02,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,146.4000,6.213648834946838,46.107269613138364,2,824.00,824.21,824.11,0.21,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,146.6000,6.213900072504484,46.105479831041585,2,835.85,836.00,835.93,0.15,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,146.8000,6.21486,46.10383222052412,2,849.00,850.35,849.68,1.35,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,147.0000,6.214861255375882,46.10203569219853,2,845.77,854.00,849.89,8.23,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,147.2000,6.215441990477965,46.100310711102836,2,850.23,851.00,850.62,0.77,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,147.4000,6.216440806187851,46.0987584373252,2,850.87,855.00,852.94,4.13,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,147.6000,6.217987131748409,46.097322876027704,2,847.36,851.00,849.18,3.64,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,147.8000,6.219395886444422,46.09582082753707,2,828.90,832.00,830.45,3.10,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,148.0000,6.21903977890853,46.094144668362794,2,825.73,834.00,829.87,8.27,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,148.2000,6.218349898365039,46.09257340108997,2,826.00,826.06,826.03,0.06,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,148.4000,6.21891,46.09118977101427,2,827.31,833.00,830.16,5.69,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,148.6000,6.217889218165442,46.089560699909924,2,818.81,827.00,822.91,8.19,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,148.8000,6.217274517889896,46.087850470808995,2,809.43,820.00,814.72,10.57,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,149.0000,6.218089709420131,46.08647813293095,2,799.92,804.00,801.96,4.08,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,149.2000,6.220067766680605,46.08548839814428,2,794.00,796.11,795.06,2.11,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,149.4000,6.222483281705693,46.085100229105905,2,796.00,796.44,796.22,0.44,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,149.6000,6.224731568335062,46.08432689863495,2,798.00,801.48,799.74,3.48,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,149.8000,6.226931837155579,46.08393403618765,2,803.00,803.54,803.27,0.54,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,150.0000,6.229249197089848,46.08351351825391,2,798.87,810.00,804.44,11.13,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,150.2000,6.228941219731758,46.08514878026824,2,793.00,796.49,794.75,3.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,150.4000,6.228717930365036,46.086872765984594,2,793.00,793.46,793.23,0.46,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,150.6000,6.229595556746189,46.08853323340563,2,777.00,790.38,783.69,13.38,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,150.8000,6.230218958870983,46.090076246774096,2,780.00,787.76,783.88,7.76,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,151.0000,6.231457711616175,46.09156407972584,2,777.00,784.70,780.85,7.70,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,151.2000,6.232853853601311,46.093050977670934,2,774.00,781.54,777.77,7.54,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,151.4000,6.234287694195014,46.09454807849584,2,772.00,779.36,775.68,7.36,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,151.6000,6.236088147553408,46.09583794172601,2,768.00,776.56,772.28,8.56,"COPERNICUS_GLO90,IGN_RGE_ALTI"
15,151.8000,6.236313327552285,46.0976128447549,2,758.00,772.59,765.30,14.59,"COPERNICUS_GLO90,IGN_RGE_ALTI"
